timestamp,hero_slug,platform,mode,rank,appearance_rate,win_rate
2025-02-09T02:19:48.327397,namor,pc,quickplay,all,2.76,52.16
2025-02-09T02:19:48.327397,namor,pc,competitive,all,4.34,51.25
2025-02-09T02:19:48.327397,namor,pc,competitive,bronze,3.07,51.94
2025-02-09T02:19:48.327397,namor,pc,competitive,diamond,8.35,49.86
2025-02-09T02:19:48.327397,namor,pc,competitive,gold,4.94,51.21
2025-02-09T02:19:48.327397,namor,pc,competitive,grandmaster and above,10.39,49.13
2025-02-09T02:19:48.327397,namor,pc,competitive,platinum,6.24,50.74
2025-02-09T02:19:48.327397,namor,pc,competitive,silver,3.95,51.63
2025-02-09T02:19:48.327397,namor,console,quickplay,all,2.76,52.16
2025-02-09T02:19:48.327397,namor,console,competitive,all,4.89,50.95
2025-02-09T02:19:48.327397,namor,console,competitive,bronze,3.39,51.62
2025-02-09T02:19:48.327397,namor,console,competitive,diamond,8.87,49.60
2025-02-09T02:19:48.327397,namor,console,competitive,gold,5.66,50.96
2025-02-09T02:19:48.327397,namor,console,competitive,grandmaster and above,9.90,48.70
2025-02-09T02:19:48.327397,namor,console,competitive,platinum,7.15,50.63
2025-02-09T02:19:48.327397,namor,console,competitive,silver,4.49,51.21
2025-02-10T02:20:40.890428,namor,pc,quickplay,all,2.76,52.16
2025-02-10T02:20:40.890428,namor,pc,competitive,all,4.34,51.25
2025-02-10T02:20:40.890428,namor,pc,competitive,bronze,3.07,51.94
2025-02-10T02:20:40.890428,namor,pc,competitive,diamond,8.35,49.86
2025-02-10T02:20:40.890428,namor,pc,competitive,gold,4.94,51.21
2025-02-10T02:20:40.890428,namor,pc,competitive,grandmaster and above,10.39,49.13
2025-02-10T02:20:40.890428,namor,pc,competitive,platinum,6.24,50.74
2025-02-10T02:20:40.890428,namor,pc,competitive,silver,3.95,51.63
2025-02-10T02:20:40.890428,namor,console,quickplay,all,2.76,52.16
2025-02-10T02:20:40.890428,namor,console,competitive,all,4.89,50.95
2025-02-10T02:20:40.890428,namor,console,competitive,bronze,3.39,51.62
2025-02-10T02:20:40.890428,namor,console,competitive,diamond,8.87,49.60
2025-02-10T02:20:40.890428,namor,console,competitive,gold,5.66,50.96
2025-02-10T02:20:40.890428,namor,console,competitive,grandmaster and above,9.90,48.70
2025-02-10T02:20:40.890428,namor,console,competitive,platinum,7.15,50.63
2025-02-10T02:20:40.890428,namor,console,competitive,silver,4.49,51.21
2025-02-11T02:22:30.320448,namor,pc,quickplay,all,2.76,52.16
2025-02-11T02:22:30.320448,namor,pc,competitive,all,4.34,51.25
2025-02-11T02:22:30.320448,namor,pc,competitive,bronze,3.07,51.94
2025-02-11T02:22:30.320448,namor,pc,competitive,diamond,8.35,49.86
2025-02-11T02:22:30.320448,namor,pc,competitive,gold,4.94,51.21
2025-02-11T02:22:30.320448,namor,pc,competitive,grandmaster and above,10.39,49.13
2025-02-11T02:22:30.320448,namor,pc,competitive,platinum,6.24,50.74
2025-02-11T02:22:30.320448,namor,pc,competitive,silver,3.95,51.63
2025-02-11T02:22:30.320448,namor,console,quickplay,all,2.76,52.16
2025-02-11T02:22:30.320448,namor,console,competitive,all,4.89,50.95
2025-02-11T02:22:30.320448,namor,console,competitive,bronze,3.39,51.62
2025-02-11T02:22:30.320448,namor,console,competitive,diamond,8.87,49.60
2025-02-11T02:22:30.320448,namor,console,competitive,gold,5.66,50.96
2025-02-11T02:22:30.320448,namor,console,competitive,grandmaster and above,9.90,48.70
2025-02-11T02:22:30.320448,namor,console,competitive,platinum,7.15,50.63
2025-02-11T02:22:30.320448,namor,console,competitive,silver,4.49,51.21
2025-02-12T02:20:32.447881,namor,pc,quickplay,all,2.76,52.16
2025-02-12T02:20:32.447881,namor,pc,competitive,all,4.34,51.25
2025-02-12T02:20:32.447881,namor,pc,competitive,bronze,3.07,51.94
2025-02-12T02:20:32.447881,namor,pc,competitive,diamond,8.35,49.86
2025-02-12T02:20:32.447881,namor,pc,competitive,gold,4.94,51.21
2025-02-12T02:20:32.447881,namor,pc,competitive,grandmaster and above,10.39,49.13
2025-02-12T02:20:32.447881,namor,pc,competitive,platinum,6.24,50.74
2025-02-12T02:20:32.447881,namor,pc,competitive,silver,3.95,51.63
2025-02-12T02:20:32.447881,namor,console,quickplay,all,2.76,52.16
2025-02-12T02:20:32.447881,namor,console,competitive,all,4.89,50.95
2025-02-12T02:20:32.447881,namor,console,competitive,bronze,3.39,51.62
2025-02-12T02:20:32.447881,namor,console,competitive,diamond,8.87,49.60
2025-02-12T02:20:32.447881,namor,console,competitive,gold,5.66,50.96
2025-02-12T02:20:32.447881,namor,console,competitive,grandmaster and above,9.90,48.70
2025-02-12T02:20:32.447881,namor,console,competitive,platinum,7.15,50.63
2025-02-12T02:20:32.447881,namor,console,competitive,silver,4.49,51.21
2025-02-13T02:23:02.533479,namor,pc,quickplay,all,2.76,52.16
2025-02-13T02:23:02.533479,namor,pc,competitive,all,4.34,51.25
2025-02-13T02:23:02.533479,namor,pc,competitive,bronze,3.07,51.94
2025-02-13T02:23:02.533479,namor,pc,competitive,diamond,8.35,49.86
2025-02-13T02:23:02.533479,namor,pc,competitive,gold,4.94,51.21
2025-02-13T02:23:02.533479,namor,pc,competitive,grandmaster and above,10.39,49.13
2025-02-13T02:23:02.533479,namor,pc,competitive,platinum,6.24,50.74
2025-02-13T02:23:02.533479,namor,pc,competitive,silver,3.95,51.63
2025-02-13T02:23:02.533479,namor,console,quickplay,all,2.76,52.16
2025-02-13T02:23:02.533479,namor,console,competitive,all,4.89,50.95
2025-02-13T02:23:02.533479,namor,console,competitive,bronze,3.39,51.62
2025-02-13T02:23:02.533479,namor,console,competitive,diamond,8.87,49.60
2025-02-13T02:23:02.533479,namor,console,competitive,gold,5.66,50.96
2025-02-13T02:23:02.533479,namor,console,competitive,grandmaster and above,9.90,48.70
2025-02-13T02:23:02.533479,namor,console,competitive,platinum,7.15,50.63
2025-02-13T02:23:02.533479,namor,console,competitive,silver,4.49,51.21
2025-02-14T02:23:01.792204,namor,pc,quickplay,all,2.76,52.16
2025-02-14T02:23:01.792204,namor,pc,competitive,all,4.34,51.25
2025-02-14T02:23:01.792204,namor,pc,competitive,bronze,3.07,51.94
2025-02-14T02:23:01.792204,namor,pc,competitive,diamond,8.35,49.86
2025-02-14T02:23:01.792204,namor,pc,competitive,gold,4.94,51.21
2025-02-14T02:23:01.792204,namor,pc,competitive,grandmaster and above,10.39,49.13
2025-02-14T02:23:01.792204,namor,pc,competitive,platinum,6.24,50.74
2025-02-14T02:23:01.792204,namor,pc,competitive,silver,3.95,51.63
2025-02-14T02:23:01.792204,namor,console,quickplay,all,2.76,52.16
2025-02-14T02:23:01.792204,namor,console,competitive,all,4.89,50.95
2025-02-14T02:23:01.792204,namor,console,competitive,bronze,3.39,51.62
2025-02-14T02:23:01.792204,namor,console,competitive,diamond,8.87,49.60
2025-02-14T02:23:01.792204,namor,console,competitive,gold,5.66,50.96
2025-02-14T02:23:01.792204,namor,console,competitive,grandmaster and above,9.90,48.70
2025-02-14T02:23:01.792204,namor,console,competitive,platinum,7.15,50.63
2025-02-14T02:23:01.792204,namor,console,competitive,silver,4.49,51.21
