timestamp,hero_slug,rank,player_name,score,matches,player_id,ranked_matches,ranked_wins,ranked_mvps,ranked_svps,ranked_kills,ranked_deaths,ranked_assists,ranked_damage_given,ranked_damage_received,ranked_heal,ranked_playtime,matchup_matches,matchup_wins
2025-02-03T19:35:27.865934,squirrel-girl,1,KayZzeR,5293,71,53149655,71,0,15,4,1553,475,287,1681333,615810,0,13h 30m 16s,9,2
2025-02-03T19:35:27.865934,squirrel-girl,2,AŠA,5174,30,893711973,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:27.865934,squirrel-girl,3,IlIIlllIllIllI,5086,61,1900568860,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:27.865934,squirrel-girl,4,Mistakesx,5055,34,778800324,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:27.865934,squirrel-girl,5,eatnutsmmg00d,5006,243,523849315,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:27.865934,squirrel-girl,6,Nonvicious,5003,30,1769617611,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:27.865934,squirrel-girl,7,SëlfFëllatio,4997,34,791862363,35,0,1,1,522,208,101,614858,194750,0,6h 24m 57s,20,12
2025-02-03T19:35:27.865934,squirrel-girl,8,MysticShadowss,4968,49,558164085,49,0,2,9,829,299,124,1090212,312520,0,9h 45m 39s,28,16
2025-02-03T19:35:27.865934,squirrel-girl,9,Tramear,4947,90,1951224000,90,0,9,13,1607,561,303,2017016,890329,0,17h 31m 35s,36,13
2025-02-03T19:35:27.865934,squirrel-girl,10,Saberrrr,4942,30,664259862,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:27.865934,squirrel-girl,11,itseasymode,4940,37,1154330978,37,0,5,10,619,193,84,751471,243892,0,6h 8m 56s,39,14
2025-02-03T19:35:27.865934,squirrel-girl,12,Guilly,4935,51,740707105,52,0,7,3,847,256,141,1060977,387760,0,9h 58m 21s,21,14
2025-02-03T19:35:27.865934,squirrel-girl,13,Ted Kaczynskii,4930,33,586755263,33,0,4,7,610,218,132,847523,298338,0,6h 41m 54s,7,0
2025-02-03T19:35:27.865934,squirrel-girl,14,POLO__,4928,32,758032849,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:27.865934,squirrel-girl,15,RealFlexTank,4928,53,1675500188,53,0,14,6,1337,384,217,1283604,454525,0,9h 44m 4s,5,2
2025-02-03T19:35:27.865934,squirrel-girl,16,sn1pamasta2013,4924,153,673796102,153,0,20,22,3193,1250,436,3326325,1527864,0,26h 42m 23s,23,10
