timestamp,hero_slug,rank,player_name,score,matches,player_id,ranked_matches,ranked_wins,ranked_mvps,ranked_svps,ranked_kills,ranked_deaths,ranked_assists,ranked_damage_given,ranked_damage_received,ranked_heal,ranked_playtime,matchup_matches,matchup_wins
2025-02-03T19:35:48.529013,scarlet-witch,1,borderIine,5115,110,374142430,110,0,28,13,3048,622,76,1916881,777200,0,20h 31m 27s,5,2
2025-02-03T19:35:48.529013,scarlet-witch,2,hammercc,5086,142,292127934,142,0,13,7,3528,619,184,2548829,1092813,0,25h 17m 41s,7,2
2025-02-03T19:35:48.529013,scarlet-witch,3,Free L,5068,30,979720638,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,4,StickEh,5036,36,853386313,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,5,NoWindex,4971,66,1848553814,68,0,3,2,1374,388,74,1097025,597061,0,11h 55m 5s,16,10
2025-02-03T19:35:48.529013,scarlet-witch,6,Rara-,4918,192,1059529044,192,0,6,4,4370,917,197,2716611,993462,0,36h 34m 51s,9,1
2025-02-03T19:35:48.529013,scarlet-witch,7,Qubblez,4917,175,1841501875,175,0,12,15,3437,1150,155,2906535,1700420,0,32h 53m 16s,16,7
2025-02-03T19:35:48.529013,scarlet-witch,8,Casey,4904,45,545695049,45,0,2,4,866,252,46,652903,300153,0,7h 24m 2s,4,2
2025-02-03T19:35:48.529013,scarlet-witch,9,イアマス,4896,103,329072263,103,0,4,4,2200,570,84,1574267,652594,0,18h 19m 13s,6,2
2025-02-03T19:35:48.529013,scarlet-witch,10,Blurwitch,4889,43,368181449,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,11,MissMagikarp,4872,178,1470976713,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,12,stupid marmot,4866,62,315104893,62,0,5,3,1185,343,51,881620,457701,0,10h 32m 39s,8,1
2025-02-03T19:35:48.529013,scarlet-witch,13,p2mg,4855,314,128395796,314,0,12,18,7060,2177,277,4942085,2678305,0,59h 51m 47s,8,2
2025-02-03T19:35:48.529013,scarlet-witch,14,mo714,4843,48,1477741287,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,15,soraa.,4838,36,409572960,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,16,Jihyо,4834,53,1936977193,53,0,6,4,1230,244,48,892207,390737,0,9h 37m 44s,5,2
2025-02-03T19:35:48.529013,scarlet-witch,17,Sonic_OW,4829,63,1156265651,63,0,7,2,1419,463,75,1015082,597364,0,11h 52m 21s,5,3
2025-02-03T19:35:48.529013,scarlet-witch,18,Nibooski,4823,227,531964382,227,0,24,18,5723,1272,266,3992137,2027070,0,41h 46m 4s,5,2
2025-02-03T19:35:48.529013,scarlet-witch,19,Tashi250R,4816,32,1983391501,32,0,4,2,820,161,35,515986,223305,0,6h 14m 17s,7,3
2025-02-03T19:35:48.529013,scarlet-witch,20,fawun,4813,54,393184604,54,0,20,1,1491,196,46,924084,406011,0,9h 39m 52s,12,1
2025-02-03T19:35:48.529013,scarlet-witch,21,NTMR Harmony,4805,32,507588795,37,0,0,0,797,234,49,540169,249053,0,7h 17m 7s,4,0
2025-02-03T19:35:48.529013,scarlet-witch,22,Alexstraszo,4802,52,771604133,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,23,whitecanary,4801,55,1702167912,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,24,Zultiq,4792,82,1646110417,85,0,10,4,2101,560,75,1493748,696252,0,15h 35m 16s,10,5
2025-02-03T19:35:48.529013,scarlet-witch,25,Lunium,4788,32,386918659,32,0,3,4,631,201,32,546675,325667,0,6h 8m 12s,6,2
2025-02-03T19:35:48.529013,scarlet-witch,26,LILPEEP,4785,30,1660789383,30,0,3,2,698,168,23,482556,275498,0,5h 21m 56s,5,0
2025-02-03T19:35:48.529013,scarlet-witch,27,IB959,4785,188,1850036767,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,28,Mysterion,4779,93,936187260,94,0,19,14,2431,402,99,1599424,665650,0,17h 29m 4s,6,2
2025-02-03T19:35:48.529013,scarlet-witch,29,Xerneаs,4777,76,1275593514,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,30,Xela,4775,67,246879401,82,0,1,3,1721,381,65,1176962,542371,0,15h 37m 27s,19,4
2025-02-03T19:35:48.529013,scarlet-witch,31,mòon,4772,41,820750980,72,0,7,9,1680,367,78,1170174,520967,0,14h 6m 20s,16,4
2025-02-03T19:35:48.529013,scarlet-witch,32,DoodooManFaded,4764,37,1259629761,37,0,9,1,1014,153,21,595868,234534,0,6h 26m 35s,4,2
2025-02-03T19:35:48.529013,scarlet-witch,33,Le Geist,4757,80,798733256,81,0,7,4,1926,467,100,1392789,652352,0,16h 13m 52s,5,2
2025-02-03T19:35:48.529013,scarlet-witch,34,MyRemedy,4757,217,320164165,218,0,19,11,4959,1153,194,3558033,1724572,0,40h 36m 50s,21,10
2025-02-03T19:35:48.529013,scarlet-witch,35,reuzy,4748,104,643035831,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,36,Z3kk3n,4738,129,1100173602,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,37,senkoSZN,4735,293,1709990578,294,0,23,23,6454,1733,230,4309978,2031979,0,50h 40m 24s,18,9
2025-02-03T19:35:48.529013,scarlet-witch,38,Langni,4726,156,1801454239,159,0,12,11,3856,1214,146,2419848,1311149,0,31h 14m 3s,10,6
2025-02-03T19:35:48.529013,scarlet-witch,39,Alexhtfnutty,4725,95,1564784351,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,40,Kabzon,4725,51,1882463553,51,0,6,1,929,223,61,909615,486445,0,10h 35m 40s,15,7
2025-02-03T19:35:48.529013,scarlet-witch,41,Doornob,4720,84,775364283,84,0,6,3,2150,393,52,1599874,782087,0,18h 1m 34s,4,0
2025-02-03T19:35:48.529013,scarlet-witch,42,Sardiner,4717,61,277753381,61,0,5,2,1276,394,71,976153,510354,0,11h 21m 34s,16,7
2025-02-03T19:35:48.529013,scarlet-witch,43,Blui,4716,163,1388916316,166,0,20,13,3956,1176,143,2610248,1430549,0,30h 5m 42s,8,5
2025-02-03T19:35:48.529013,scarlet-witch,44,Saboo95,4716,85,973931757,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,45,KiCk i-iiiii,4714,82,1431103486,86,0,7,2,1960,521,91,1320095,661197,0,15h 9m 9s,6,2
2025-02-03T19:35:48.529013,scarlet-witch,46,Becomeasgods,4708,56,523404778,56,0,10,1,1322,205,35,859973,348513,0,9h 49m 43s,5,2
2025-02-03T19:35:48.529013,scarlet-witch,47,Gazeofbraco,4707,43,157926129,48,0,1,1,874,247,60,612703,369962,0,7h 45m 32s,5,1
2025-02-03T19:35:48.529013,scarlet-witch,48,Mike24hours,4706,253,21891749,259,0,13,16,5677,1866,211,3736278,1892464,0,46h 28m 47s,18,6
2025-02-03T19:35:48.529013,scarlet-witch,49,Scarlet006s,4702,160,1256843253,168,0,28,25,4370,943,115,3315295,1723698,0,33h 16m 24s,20,15
2025-02-03T19:35:48.529013,scarlet-witch,50,thatguy19000,4702,36,1335275047,36,0,3,1,728,172,15,434314,186944,85,6h 4m 46s,13,4
2025-02-03T19:35:48.529013,scarlet-witch,51,Warkyrie,4699,80,261167676,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,52,Black Widow,4699,37,1518790210,37,0,8,0,848,130,25,628772,333434,0,6h 2m 22s,6,1
2025-02-03T19:35:48.529013,scarlet-witch,53,Escruidin,4698,125,2053618414,131,0,18,7,3226,735,129,2221271,1157061,0,24h 50m 36s,7,2
2025-02-03T19:35:48.529013,scarlet-witch,54,NearN1,4698,174,665268357,174,0,10,15,3994,1033,133,2688784,1416488,0,32h 38m 46s,17,6
2025-02-03T19:35:48.529013,scarlet-witch,55,퍼디,4695,36,2122257318,41,0,3,1,908,218,49,644261,367463,0,7h 24m 11s,14,6
2025-02-03T19:35:48.529013,scarlet-witch,56,STAR XOXO,4687,76,1453590380,76,0,5,3,1511,562,93,1037169,579939,0,13h 28m 26s,3,0
2025-02-03T19:35:48.529013,scarlet-witch,57,larry87_cn,4686,83,1701356809,90,0,38,18,2614,531,103,1995102,861830,0,16h 30m 34s,6,1
2025-02-03T19:35:48.529013,scarlet-witch,58,.hoc,4685,33,213755158,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:35:48.529013,scarlet-witch,59,Varn,4683,212,1839225430,212,0,12,11,5125,1683,211,3336750,1575540,0,40h 20m 42s,10,4
2025-02-03T19:35:48.529013,scarlet-witch,60,Noki-,4680,50,1969709749,50,0,7,5,980,320,32,803791,428553,0,9h 42m 23s,14,6
2025-02-03T19:35:48.529013,scarlet-witch,61,Heliocrash,4679,38,1040995990,38,0,3,2,762,202,31,620499,372496,0,6h 25m 55s,12,5
2025-02-03T19:35:48.529013,scarlet-witch,62,4nvy,4677,40,1988847250,41,0,7,3,1046,265,43,770585,368639,0,8h 21m 48s,9,3
