player_uid,player_name,highest_score,latest_score,matches,wins
1318029030,Unknown,NaN,NaN,0,0
1854133580,matt diddler,4139,4139,86,48
501930146,SavageShark,4497,4497,126,68
361027166,Unknown,NaN,NaN,0,0
680111100,Unknown,NaN,NaN,0,0
1721896961,Unknown,NaN,NaN,0,0
1116963953,Unknown,NaN,NaN,0,0
378175106,GreenThyme,4976,4976,295,179
1636011130,COVAH,4989,4989,353,195
1188039174,Ruzer,4767,4767,203,110
53944944,Heprol,4587,4587,205,108
339868119,Tyke,4921,4921,302,162
125716080,ColaMafia,4953,4953,320,174
990605381,TTVXlSunnyy,4870,4870,453,239
1357227020,ttv.aimehigh,4898,4898,383,203
495570916,iffƴ,4864,4864,306,166
1068133154,Unknown,NaN,NaN,0,0
2035357985,TwitchMerlin03,4771,4771,679,340
251894728,ActiveArkee,3811,3811,96,52
2084388627,Nav33d,3000,3000,20,15
586409056,fdomoeski,4274,4274,202,118
976035510,Divisions,4845,4845,197,114
1497643581,Whissaman,4723,4723,271,157
748881408,jxebb,4882,4882,256,137
587647682,Unknown,NaN,NaN,0,0
481439673,JohnHartBaby,4837,4837,61,41
446560850,babambaa,4330,4330,44,27
631885184,O31O,5002,5002,209,131
2037735971,Vowfps,4725,4725,297,155
1618355226,yamzzi01,4766,4766,241,128
1334122616,DoRi_01,4878,4878,282,150
742183021,Oiled Up Goths,4604,4604,674,327
746061686,Unknown,NaN,NaN,0,0
1037653781,Unknown,NaN,NaN,0,0
1219524627,Unknown,NaN,NaN,0,0
1520858622,Unknown,NaN,NaN,0,0
1409266709,Costco,5331,5331,298,220
721354982,Unknown,NaN,NaN,0,0
635829235,Unknown,NaN,NaN,0,0
1185504908,lilLeonardYT,5270,5270,373,256
1471559661,Fantxm,4662,4662,139,73
2139292349,Unknown,NaN,NaN,0,0
953841341,Unknown,NaN,NaN,0,0
458124682,Unknown,NaN,NaN,0,0
74430962,Awoku,4678,4678,306,150
1292560111,TsportyA,4673,4673,171,99
549808099,oriin,4735,4735,90,60
1617757674,Hitsvape,5039,5039,359,194
419829595,StillKIWI,4935,4935,259,145
292127934,hammercc,4998,4998,247,138
468492354,Chance3455,4882,4882,228,122
44423196,RiskerFPS,4846,4846,399,208
1357971552,Unknown,NaN,NaN,0,0
2036556022,Unknown,NaN,NaN,0,0
1223644503,Unknown,NaN,NaN,0,0
2038057532,Unknown,NaN,NaN,0,0
564853016,ORAC7E,4616,4616,80,45
1931582215,IceWarm,4806,4806,205,135
1344135564,Mondot,4587,4587,157,80
332401999,wudifei,4835,4835,145,82
82159116,zzznooze,5049,5049,226,136
1590496379,JimDestroyer,4717,4717,84,66
1057556296,Yungerr,4604,4604,99,77
847213387,Unknown,NaN,NaN,0,0
432354209,abba2,4556,4556,119,72
1829737709,Unknown,NaN,NaN,0,0
1939139150,DealWithHim,4955,4955,428,228
934275005,Unknown,NaN,NaN,0,0
701096692,Unknown,NaN,NaN,0,0
1597459724,wo2pz,4806,4806,174,102
605655268,TTVMasterDeemo,4743,4743,303,161
1508245507,Bovatron,4841,4841,252,152
1808561430,vessaliuss,4901,4901,219,132
1006015580,Unknown,NaN,NaN,0,0
547794794,iMLK,5041,5041,233,139
1146565662,methopeth.,3789,3789,54,42
1614218417,Riptoo,4655,4655,157,83
210475267,Unknown,NaN,NaN,0,0
1853868669,Unknown,NaN,NaN,0,0
145132054,Unknown,NaN,NaN,0,0
1454979490,Unknown,NaN,NaN,0,0
76351308,Unknown,NaN,NaN,0,0
1099851159,twinnem.,4953,4953,236,130
972972204,Burbyy,4682,4682,196,110
60758959,Unknown,NaN,NaN,0,0
206757963,Unknown,NaN,NaN,0,0
1805140412,Unknown,NaN,NaN,0,0
1457317773,Unknown,NaN,NaN,0,0
1582167285,reason,4488,4488,74,63
1956814569,Unknown,NaN,NaN,0,0
876526914,SwipingHearts,3537,3537,171,84
727700901,i<3mybf,4801,4801,176,109
1429608476,Whitee Lilyy,3638,3638,252,138
649505346,AtomicKilo,3331,3331,207,110
1649403435,00mars,4446,4446,207,113
1866662242,AllGibbedUp,4636,4636,238,138
1334025825,Unknown,NaN,NaN,0,0
1770042923,sxyuki,4764,4764,463,231
646226132,Unknown,NaN,NaN,0,0
1793754476,OniJosh,4608,4608,301,152
1733251342,jakey2,5008,5008,115,74
148648894,Ed-Boy97,4205,4205,366,177
2113680135,Unknown,NaN,NaN,0,0
994114925,Dyras,4569,4569,332,169
1712724949,HyperionMqn,4804,4804,217,125
446909386,HyanMPS,4506,4506,280,140
461242458,Hollow,4651,4651,312,154
1101705539,WildTurtle,4966,4966,387,205
176033093,Orlandough,4228,4228,236,136
1901622923,Waids,4846,4846,544,280
1884962269,ButtCruncher17,5040,5040,653,343
1645304181,NuniNuni,4683,4683,398,195
1163710445,Giccobe,4815,4815,668,343
2131238914,PissBag,3297,3297,82,36
284218341,GimmeUrCream,4057,4057,136,87
1479226414,XevDragon,4033,4033,70,45
1024062410,Unknown,NaN,NaN,0,0
1271947417,Unknown,NaN,NaN,0,0
1712865243,Skippp,5028,5028,338,193
288204854,_kc,4403,4403,58,36
1427553962,ShinyaTTV,4884,4884,583,305
1104110359,Rizzenger,4805,4805,241,135
807208787,Roag,4619,4619,258,136
839980236,Đ 1,4821,4821,487,246
1713144257,Unknown,NaN,NaN,0,0
1316302008,Unknown,NaN,NaN,0,0
203065853,Ashh,5022,5022,221,126
1096190093,po1son1vy,4916,4916,717,380
399373726,Dalia,4816,4816,140,82
1056398881,Unknown,NaN,NaN,0,0
718802979,GiantPhallus69,4682,4682,622,291
1053824006,Unknown,NaN,NaN,0,0
1675282518,Unknown,NaN,NaN,0,0
314161049,Unknown,NaN,NaN,0,0
2018858267,ˢᵖᵃᶜᵉ,4812,4812,158,104
1439198586,katussy,4237,4237,141,87
1886639548,Unknown,NaN,NaN,0,0
1643499043,Unknown,NaN,NaN,0,0
1082174947,Precyse,4855,4855,246,139
1603565237,chime-,4887,4887,234,136
435754066,Bezerkerbarage,4749,4749,271,139
1490300240,Unknown,NaN,NaN,0,0
1609859081,Unknown,NaN,NaN,0,0
334296100,Fluxie,4845,4845,140,94
703635469,FlickiMinaj,4901,4901,125,85
73738865,ostappalous,4953,4953,221,129
324932884,TiniValkyrie,4955,4955,208,137
345633853,TrustInHimothy,4411,4411,110,56
2029831084,Natsuki,4718,4718,328,176
1968384515,wqeqwe2121,4482,4482,24,19
1894724576,-TRON-,4926,4926,291,158
60390049,eeessxxd22,4813,4813,78,54
1708223407,WEWES2,4839,4839,79,54
1233464055,sssaa222,4688,4688,158,98
268268963,Unknown,NaN,NaN,0,0
1773707362,Unknown,NaN,NaN,0,0
905937081,double_take,4838,4838,329,195
410245984,Unknown,NaN,NaN,0,0
297138084,Unknown,NaN,NaN,0,0
1719785241,Unknown,NaN,NaN,0,0
2025359966,DuangKevin,4595,4595,212,127
1754470807,Unknown,NaN,NaN,0,0
453362292,Ouvver,4652,4652,244,126
838891079,yuju.,4303,4303,209,105
2072274731,Batu,4900,4900,417,213
1244511361,Unknown,NaN,NaN,0,0
1137832439,Unknown,NaN,NaN,0,0
1914437400,Unknown,NaN,NaN,0,0
756637876,blazingway,4827,4827,31,29
553638319,Mia >_<,4855,4855,74,55
1883511206,Unknown,NaN,NaN,0,0
1125317039,heartful,4414,4414,208,120
1701795683,Unknown,NaN,NaN,0,0
1937647559,Unknown,NaN,NaN,0,0
244272915,BЯUSH,4981,4981,525,263
1422822235,blackgnome,4884,4884,72,51
457317984,kehem,4771,4771,80,54
1742143947,Unknown,NaN,NaN,0,0
85766536,Unknown,NaN,NaN,0,0
931397498,brdy2,4795,4795,96,60
1308562079,softcookee,4848,4848,60,41
1789276752,Soarano,4994,4994,406,211
205624646,Unknown,NaN,NaN,0,0
799516705,bryOW_,4829,4829,184,99
1850742360,kurai29,4603,4603,287,148
1114072222,Unknown,NaN,NaN,0,0
1062435816,Unknown,NaN,NaN,0,0
1944722345,Tensa_,5042,5042,435,242
368370477,Unknown,NaN,NaN,0,0
246064813,Unknown,NaN,NaN,0,0
698375844,Kaiwyn,3000,3000,32,18
2081205662,Unknown,NaN,NaN,0,0
1514532105,Froggah,4801,4801,242,133
2075568087,Aspeno,4651,4651,222,121
1108906793,Hanksource,4718,4718,260,154
302112687,Reegaal,4812,4812,455,224
1125544253,SARADOMINBREW,4928,4928,257,146
60424777,Jikurou,4819,4819,339,188
1127259517,EliMontej,4581,4581,485,240
1782140456,BrownMoose1,4938,4938,665,335
939162130,DukeSurfGuy63,4728,4728,117,78
770383063,NO TALKING,4682,4682,123,76
1787599256,.Spirit,4825,4825,193,111
1635244435,PlatinumLJ,4738,4738,378,192
1368783789,fartonmyballzz,,,17,7
1435644901,Flooid,4721,4721,275,139
471603813,PANTSTWICE,4308,4308,108,50
925182439,DentSkull,3552,3552,44,28
1611672968,MartyFartatron,3610,3610,84,41
1787455502,Nibbels,3143,3143,25,13
1800917374,DwagonLvL,4648,4648,830,404
1926307186,Humbun Chewbob,3586,3586,69,36
1951894812,RotundBigToe,4284,4284,124,71
1877825060,Ashkotor,3964,3964,90,56
1074598505,Unknown,NaN,NaN,0,0
1123612027,Unknown,NaN,NaN,0,0
1779544886,Unknown,NaN,NaN,0,0
418230421,BobbyShmurrdaa,4595,4595,97,53
1787324806,Unknown,NaN,NaN,0,0
1477055612,FireIce213,5035,5035,215,122
83717137,magza,4903,4903,193,111
1452129842,toe beans,4846,4846,228,132
283359503,Griddy0,4884,4884,207,123
1692729847,rqqz,4998,4998,451,247
1072315919,Unknown,NaN,NaN,0,0
2093189746,Unknown,NaN,NaN,0,0
785149113,moistgooch,4494,4494,333,185
2130346783,Unknown,NaN,NaN,0,0
1428009974,NevIsntHere,4750,4750,147,92
712664060,ABG FEIN,4998,4998,556,304
972752978,JustBurs,4495,4495,253,134
320164165,MyRemedy,4782,4782,721,376
1492322459,Unknown,NaN,NaN,0,0
1546313989,Unknown,NaN,NaN,0,0
996194841,Unknown,NaN,NaN,0,0
1339151709,Unknown,NaN,NaN,0,0
2140279995,greataco,3673,3673,435,220
1854930252,ChangeOfWeathe,4622,4622,335,183
1307327562,EXGOTHGF,3000,3000,514,309
946085913,Unknown,NaN,NaN,0,0
1711234458,Bogeyed bob,4834,4834,304,170
1917215551,Slopо,5037,5037,468,252
349153764,Unknown,NaN,NaN,0,0
1759333275,Unknown,NaN,NaN,0,0
408339820,Unknown,NaN,NaN,0,0
1922037452,Unknown,NaN,NaN,0,0
1390833626,Kayzh,3000,3000,26,11
1499663858,CWilly,3916,3916,64,46
2071753556,bac0n_bits,3536,3536,62,40
789594273,Unknown,NaN,NaN,0,0
399388050,Unknown,NaN,NaN,0,0
393905740,JustKoyaMan,4364,4364,82,49
99341712,Unknown,NaN,NaN,0,0
1683338245,Tech<3,3757,3757,91,61
1649018202,TheOrangeThief,3259,3259,112,60
40445050,ChungusSuki,4104,4104,226,115
361601871,Stockbar,4957,4957,345,221
758054637,Blaziken,4943,4943,329,190
521600920,sungjinwoo,4971,4971,382,209
196539459,YZNSA,4969,4969,399,238
148636597,Unknown,NaN,NaN,0,0
1785228119,Unknown,NaN,NaN,0,0
1879161750,Unknown,NaN,NaN,0,0
209695527,Unknown,NaN,NaN,0,0
1353965381,lucretta,4710,4710,329,170
1918166230,cookster01,4771,4771,328,167
2114009371,Unknown,NaN,NaN,0,0
374047718,StinkyPoopyDoo,3000,3000,14,10
1736051677,LerMaidMan,3282,3282,27,15
974532247,Runle,4119,4119,92,55
92545777,K0REANA1M,4696,4696,207,119
600206247,MaurMaurFloofy,4888,4888,388,209
341865641,livelovedie,4871,4871,503,263
1764810394,Unknown,NaN,NaN,0,0
1770096400,Unknown,NaN,NaN,0,0
2008368884,Unknown,NaN,NaN,0,0
848816480,Unknown,NaN,NaN,0,0
66535589,Unknown,NaN,NaN,0,0
1981823869,Unknown,NaN,NaN,0,0
1176447543,Unknown,NaN,NaN,0,0
1762840927,Unknown,NaN,NaN,0,0
1723700551,Unknown,NaN,NaN,0,0
319105818,Asadd,4728,4728,242,124
238126503,chazm,4901,4901,172,98
18894932,AMZ,5036,5036,161,94
1980989064,Niffe,4495,4495,181,103
88623897,Doesntafraid,4565,4565,115,65
1190437337,Xevor,4899,4899,415,220
1953363597,TTVvosvor,4760,4760,408,204
672848639,M1lanoTTV,4711,4711,453,247
232004631,BonClay2,4746,4746,181,97
1008326804,Booski._.,4665,4665,248,135
1705189501,Ressero,4886,4886,351,191
1254198529,jayra,4781,4781,374,186
1983028386,kissinthewind,4804,4804,386,214
292669515,Unknown,NaN,NaN,0,0
95417289,Swatey,4846,4846,134,85
739150936,Unknown,NaN,NaN,0,0
2095629053,ShadowKnight,4669,4669,89,51
358259643,LEAPDRAGLARRY,4808,4808,365,201
1458523219,Gymical,4819,4819,91,59
27113112,vram21,4929,4929,86,69
1482732268,猪猪哟,4085,4085,70,46
2043204688,whybozo,4809,4809,108,71
534738765,Jimberlake,4908,4908,99,65
1877791169,Sempervirens,4783,4783,844,417
1591409540,Enjoiable,4777,4777,493,259
2123553684,Unknown,NaN,NaN,0,0
1687919726,Unknown,NaN,NaN,0,0
1235929606,Unknown,NaN,NaN,0,0
164733343,not chris bosh,4961,4961,119,84
220688703,Unknown,NaN,NaN,0,0
309064638,ggg,5002,5002,142,91
1631829508,Unknown,NaN,NaN,0,0
1690248849,Unknown,NaN,NaN,0,0
681929002,Unknown,NaN,NaN,0,0
2043614519,Unknown,NaN,NaN,0,0
1728055862,Unknown,NaN,NaN,0,0
1872399800,zyxv,4890,4890,128,76
773379781,parmajean,4779,4779,116,69
1650918181,zlych,4804,4804,111,71
1195577684,sarenice,4930,4930,150,95
1086694269,BaldingJeans,4798,4798,150,99
1266851861,darkiphone97,4674,4674,228,128
1390214897,mirrorman,4884,4884,271,173
1669026317,sndblst,4823,4823,169,90
512759283,W ø ø,,,10,2
1831834605,thatorchiaa,4814,4814,157,113
488677188,buryia1,4814,4814,109,80
1503977336,máskarah,4816,4816,110,97
1066013698,Unknown,NaN,NaN,0,0
1983391443,Unknown,NaN,NaN,0,0
1801050635,Unknown,NaN,NaN,0,0
402469185,Buggsnobunny,4589,4589,392,208
1094598694,Unknown,NaN,NaN,0,0
1318195423,laure,3605,3605,51,34
2130803749,livelaughmeow,4822,4822,86,66
252349232,SwaKingg,4428,4428,207,105
252081131,DinneFan,5013,5013,658,384
658275269,Rav3nloft,4842,4842,403,207
1855356482,Unknown,NaN,NaN,0,0
1506066267,ttv zfmob,4546,4546,331,167
1695759380,romelious,4911,4911,513,263
1055791874,kissy missy,4518,4518,337,176
2077280518,prplexity,4630,4630,238,136
1139645917,Unknown,NaN,NaN,0,0
708901043,Unknown,NaN,NaN,0,0
192790453,Unknown,NaN,NaN,0,0
625718967,Xafee,5038,5038,239,141
1116113026,нeгрут,4821,4821,138,84
239334158,Unknown,NaN,NaN,0,0
31190523,Sencarx,4827,4827,243,129
1256611917,干杯ouo,4903,4903,39,33
286107264,minamiI373,4673,4673,72,46
285124641,SparksOvO,4817,4817,128,97
1368302258,Unknown,NaN,NaN,0,0
295961613,Unknown,NaN,NaN,0,0
585724758,Unknown,NaN,NaN,0,0
1805189385,Unknown,NaN,NaN,0,0
298005479,Bonesᅟ,4922,4922,168,92
542705609,уinz,4682,4682,131,79
1081048219,brettt,4888,4888,533,279
711290242,thеna,4917,4917,551,287
482173540,JoltMars,3000,3000,44,25
1922916164,wintersgrasp1,3921,3921,66,38
746301128,Unknown,NaN,NaN,0,0
1923341927,Unknown,NaN,NaN,0,0
1862757869,Unknown,NaN,NaN,0,0
999538686,Unknown,NaN,NaN,0,0
636150164,Unknown,NaN,NaN,0,0
1426543114,Zoka Black,4809,4809,132,74
956539290,Unknown,NaN,NaN,0,0
127308521,Unknown,NaN,NaN,0,0
1132406504,MattDaSnak,3310,3310,27,19
1718462769,BILIBILIAAAA,4562,4562,46,33
2074442007,Jayce012,4675,4675,359,200
1638699269,AerisTV,4500,4500,106,60
278406412,Cloud_ss,4537,4537,390,209
1607547210,RG LEO,4837,4837,346,209
687984150,VoidNovaTTV,4906,4906,541,300
749683403,Repeatsx,4797,4797,463,237
145870094,prop,4676,4676,303,144
450422294,Unknown,NaN,NaN,0,0
862027896,GetGorked,4736,4736,431,214
1252849053,Slxub,3000,3000,27,22
1708170476,meowsterr77,4996,4996,339,184
1551931612,emrusto - LIVE,4731,4731,611,321
212588445,Yahzie,4756,4756,109,68
1874587634,gaige,4854,4854,187,105
511470096,dreeka,4820,4820,149,87
1661517262,Dadpools,4790,4790,684,333
1940655036,yzziidd,4680,4680,133,69
1901822932,GodWasReal,4999,4999,472,245
647341101,Shiro Oni,4335,4335,284,135
955208854,kzyiq,4444,4444,238,114
2053538514,Unknown,NaN,NaN,0,0
1651048228,Unknown,NaN,NaN,0,0
2094980433,Unknown,NaN,NaN,0,0
906432067,Unknown,NaN,NaN,0,0
1648461298,Unknown,NaN,NaN,0,0
2138130740,1L0V3L4T1N4S,4988,4988,100,68
1136447277,BackStabBud,4962,4962,263,148
1170494461,Spee,4971,4971,184,114
1933873020,Gambitt_,4845,4845,161,90
1969294208,Unknown,NaN,NaN,0,0
217489077,KingDerpy,3045,3045,35,22
1595861774,thrоatgoat,3889,3889,63,45
204534761,Unknown,NaN,NaN,0,0
123756173,AmNyamPrime,4901,4901,102,66
1799041421,Varler,4989,4989,235,134
1625991136,Mekatex,4907,4907,157,92
640258657,Qwicy,4256,4256,64,48
1094015321,ShreterOff,3000,3000,34,22
1665425771,Shahar1948,3000,3000,49,32
1703441795,496907162,,,13,9
1308692853,Trooper_pooper,3000,3000,62,30
1495643861,noam1211,4084,4084,85,51
738487871,Unknown,NaN,NaN,0,0
1582047063,MagmaTomix,4356,4356,103,61
353902659,Unknown,NaN,NaN,0,0
1810213448,Burger Fifi1,4909,4909,632,324
845749921,Shreteron,4361,4361,217,109
1313141401,Prota,4781,4781,109,59
1897276143,Figpiglol,4301,4301,221,127
919698942,YahooPerc30,4637,4637,101,62
466731946,Time.,5021,5021,266,158
2028200278,MayaTheSiren,4492,4492,26,19
979720638,Unknown,NaN,NaN,0,0
558686495,Unknown,NaN,NaN,0,0
323941694,TTV-donniehks,4957,4957,398,215
660061310,Ky-Mari,4614,4614,236,120
449949082,Unknown,NaN,NaN,0,0
507791203,Unknown,NaN,NaN,0,0
2063361388,Unknown,NaN,NaN,0,0
1732817266,Unknown,NaN,NaN,0,0
942177425,Xrela,4483,4483,158,79
346521813,TsukiLuna,3491,3491,165,97
817998901,BudderMann,4553,4553,346,203
690691644,froz0ne,4497,4497,136,73
3510190,JustYoong,4597,4597,230,127
1455061931,HakoP,4589,4589,404,207
1763436716,EfreetsZ,4626,4626,255,160
270487369,SGNovus,4821,4821,340,198
963370391,_Lore_,3772,3772,474,303
1040543637,Vertigone,4847,4847,705,379
1423459459,Damijajr,4278,4278,76,37
1036656274,andywooz 2,4461,4461,193,101
1695876730,Klebi,5002,5002,470,246
1671018760,RhysFoxKnight,4579,4579,529,258
1715310790,rentB,4712,4712,160,89
41097779,FANKDA,4793,4793,150,82
2077269847,VERYLARGEDOG,4950,4950,493,262
1125679410,Acub3ns,4832,4832,297,156
67264935,kaim,4881,4881,353,182
1701442583,alskjfghh,3000,3000,37,22
1243517065,Unknown,NaN,NaN,0,0
1491549820,DaFonk,4318,4318,263,138
2032204019,Unknown,NaN,NaN,0,0
387448628,Unknown,NaN,NaN,0,0
536578375,Kraniel Darn,3578,3578,85,41
242605776,xxThroatGoatxx,3117,3117,129,75
792434229,Unknown,NaN,NaN,0,0
1094990248,",uh,",4747,4747,330,176
1306119097,tsunagi,4954,4954,260,146
1219266261,ʳᵉᵈCloud,4908,4908,562,293
1886301703,Unknown,NaN,NaN,0,0
1416868266,SaturnSC,4633,4633,147,93
1205341677,momoisasleep,5001,5001,181,107
809382234,Unknown,NaN,NaN,0,0
385916923,criticalhit,4939,4939,428,272
1969004816,Unknown,NaN,NaN,0,0
1185009886,Swagybaggy,3175,3175,249,127
2133226000,Kwuzo,4536,4536,212,144
158591873,キノコ,4503,4503,327,178
1895497897,Lammymack,3929,3929,212,127
756485925,pebok,3795,3795,195,102
2009194471,Enigma888,4520,4520,196,110
1477756246,Unknown,NaN,NaN,0,0
688670150,Ecero,4216,4216,43,23
2082173155,Unknown,NaN,NaN,0,0
1549905023,Unknown,NaN,NaN,0,0
1239047971,anri...,,,312,169
298516253,Unknown,NaN,NaN,0,0
1315576157,Unknown,NaN,NaN,0,0
2095318314,Unknown,NaN,NaN,0,0
500386373,RubenSargasm,4517,4517,99,61
15060202,Zentreya,4075,4075,120,66
362078326,tinybees,4304,4304,584,330
540804206,trollwarlord,4760,4760,197,112
850755955,PDetrov diff,4768,4768,202,114
188124345,sepagod,4792,4792,463,237
479035983,Unknown,NaN,NaN,0,0
587343018,Unknown,NaN,NaN,0,0
1926157983,FireVulf,4591,4591,436,216
237939308,Spartan1,4916,4916,178,105
337845027,IBeNO0,4962,4962,414,228
504604860,Unknown,NaN,NaN,0,0
750686986,mexonn,4893,4893,400,218
1451837170,realm4ce,4675,4675,381,198
607500969,mandatom,4932,4932,397,215
302577367,PachiMika,4715,4715,74,52
288154822,Serath_,4548,4548,60,41
608700876,lor2mg.,4801,4801,103,63
253953177,Parzivalディマ,4811,4811,252,143
825461575,Unknown,NaN,NaN,0,0
34811989,Unknown,NaN,NaN,0,0
279239502,diegregors,3000,3000,19,10
1548617183,Unknown,NaN,NaN,0,0
1894351616,Eltergrim,4634,4634,145,88
977853510,bizzantine,4572,4572,147,75
899031782,twinkzr,4795,4795,203,112
1061346139,chillboy57,4463,4463,101,85
1627961780,LOUDPACKJXCK,4371,4371,75,72
1797153325,Unknown,NaN,NaN,0,0
337700702,Unknown,NaN,NaN,0,0
1135775673,lemiix,4812,4812,95,84
1887941330,.FormaL.,4833,4833,169,102
1229091693,XburritogodX,4531,4531,195,109
1226619715,Unknown,NaN,NaN,0,0
1051112390,Unknown,NaN,NaN,0,0
1630491235,Symfuhny,4787,4787,723,360
1211771172,Aramogs,,,419,222
271417694,ZexRow,4714,4714,317,164
491328580,Death fv,4978,4978,719,378
707435308,Unknown,NaN,NaN,0,0
1651773163,Pacersin5,4740,4740,454,224
106197472,Unknown,NaN,NaN,0,0
2094510516,bobok1ng,4842,4842,133,83
215112980,Tumizh,3525,3525,110,62
975183091,Unknown,NaN,NaN,0,0
1556498834,Eseli,4291,4291,162,97
1436399358,Unknown,NaN,NaN,0,0
1607893283,Unknown,NaN,NaN,0,0
924994350,Unknown,NaN,NaN,0,0
2056442459,LucaEnrico,4636,4636,50,36
2051776387,Unknown,NaN,NaN,0,0
1658660939,Unknown,NaN,NaN,0,0
534948194,Unknown,NaN,NaN,0,0
1241435165,Unknown,NaN,NaN,0,0
2019824224,Unknown,NaN,NaN,0,0
1715582479,Phobia-_-,4008,4008,53,34
1699419412,Unknown,NaN,NaN,0,0
225088084,Zown,5031,5031,171,110
529963194,Unknown,NaN,NaN,0,0
594604308,IVOXY,4945,4945,223,126
837298773,Unknown,NaN,NaN,0,0
1710754419,Unknown,NaN,NaN,0,0
1998495829,Unknown,NaN,NaN,0,0
2116624705,Juic3b0xh3r0,4448,4448,231,137
1222797117,NachtOW,4781,4781,175,101
2058385940,Unknown,NaN,NaN,0,0
1130920967,pøkey2,4791,4791,93,62
1843441810,Silvа,4910,4910,373,221
1492220512,skyballs420,4412,4412,196,118
425211448,duk.gif,4107,4107,142,83
254404207,Unknown,NaN,NaN,0,0
192295519,bennyh,4135,4135,92,45
169440071,StingGen,4611,4611,138,76
397573000,chungusbrojoe,4930,4930,243,133
607130572,Jur3ky_,4907,4907,290,160
1763008952,harvyy,4738,4738,109,62
1250259148,kаzumo,4683,4683,405,203
1115738988,NonChispon,4819,4819,252,135
1418979144,ewkh,4941,4941,227,127
1689394734,strawman,4207,4207,202,109
2130882499,Pohkes,4925,4925,267,151
96628110,Alanblitz,4477,4477,286,156
169636923,Sqwainus,4069,4069,252,134
2100697775,DrTepper_,4889,4889,259,140
1580599978,BruhMomentus12,3327,3327,81,41
1341099635,Tacoinator,3231,3231,44,20
1660980405,CRO人,4611,4611,339,183
2002773893,Lovely-Bunny,,,20,8
1000752621,PERIOD-CLOT,4739,4739,289,153
1888714597,Mohenjo,4852,4852,264,145
666452398,Leinahtan,4858,4858,261,138
470051568,zilerave,3048,3048,105,52
1821211553,kiwizor,4858,4858,394,200
685627195,Blastershadow,3258,3258,56,24
789327490,Remyヅ,4871,4871,368,205
1905120801,kyths,4805,4805,385,213
280561705,jN1,5010,5010,480,254
1247333860,BrolicBlackMan,5019,5019,406,227
1841501875,Qubblez,4918,4918,449,229
310971016,FreakFPS,4826,4826,400,200
182216150,Jerejax,4227,4227,224,123
439072989,Unknown,NaN,NaN,0,0
628723355,SomeGoodChips,4664,4664,423,217
1120320591,SingleBTW,4819,4819,250,136
1160938241,TempestVF,4960,4960,429,230
1585297583,DivineTetsu,3590,3590,99,49
266772334,Unknown,NaN,NaN,0,0
1988561851,ovan81,4906,4906,406,237
1622252850,saintamoto,4963,4963,339,185
225309136,Unknown,NaN,NaN,0,0
1050658145,Unknown,NaN,NaN,0,0
1318089292,Unknown,NaN,NaN,0,0
1841669772,Unknown,NaN,NaN,0,0
1076266946,Unknown,NaN,NaN,0,0
1578196996,Unknown,NaN,NaN,0,0
1373470936,Unknown,NaN,NaN,0,0
1730960584,ezmarie,4319,4319,1144,602
1316087253,Unknown,NaN,NaN,0,0
1008968780,Unknown,NaN,NaN,0,0
746390747,Unknown,NaN,NaN,0,0
1509597590,Solin.,,,8,3
1951446607,Unknown,NaN,NaN,0,0
1033157972,Unknown,NaN,NaN,0,0
1212988822,Luamoon,4128,4128,124,62
1934819747,Unknown,NaN,NaN,0,0
273131111,Unknown,NaN,NaN,0,0
1335575586,Unknown,NaN,NaN,0,0
583368537,Unknown,NaN,NaN,0,0
1428643370,AllegedMilk,4753,4753,107,65
871613716,Unknown,NaN,NaN,0,0
345777183,Scylla_,4802,4802,140,85
128175981,BIGPIZZASLICE,4441,4441,212,113
521660331,Unknown,NaN,NaN,0,0
1268477357,Drewpy.,3682,3682,310,186
1498778981,hendriee,4532,4532,189,102
182327058,Unknown,NaN,NaN,0,0
543441042,Unknown,NaN,NaN,0,0
1452965026,Unknown,NaN,NaN,0,0
673796102,sn1pamasta2013,4904,4904,349,186
62652681,Roylen,4863,4863,497,295
2090030307,IgotTheBeef,4653,4653,293,154
1378569114,TraceSins,,,208,122
686673320,Say Kharra,4691,4691,532,264
1292294812,Unknown,NaN,NaN,0,0
260535744,SirGibson,4900,4900,410,226
480042787,FwydChickn,4920,4920,247,136
260394311,VeryDyslexic,4965,4965,209,113
1310945031,ProtoWasTaken,4938,4938,447,250
694215762,ExTorr,4835,4835,379,206
68611345,Vixnor,4897,4897,520,259
703300609,Xednim,4821,4821,704,345
